#,P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
13847,0.31,7,-17029706.39,-113.86,-1.6941
13848,0.13,40,-17037931.69,-119.32,-1.8853
13849,0.26,10,-17086191.19,-114.24,-1.8271
13850,0.23,13,-17106415.93,-114.37,-1.7447
13851,0.29,8,-17124926.52,-114.49,-1.6865
13852,0.18,24,-17158393.79,-120.16,-2.2275
13853,0.16,31,-17370499.36,-121.65,-2.3605
13854,0.17,30,-17407566.61,-121.91,-2.3180
13855,0.17,20,-17424063.81,-116.49,-1.8680
13856,0.67,3,-17453021.35,-131.05,-1.9804
13857,0.87,2,-17455995.09,-131.08,-2.0239
13858,0.15,28,-17477510.74,-122.40,-2.0845
13859,0.13,41,-17479253.25,-122.41,-2.0031
13860,0.23,14,-17483536.66,-116.89,-1.7946
13861,0.14,36,-17552928.49,-122.93,-2.1589
13862,0.24,12,-17650625.00,-118.01,-1.7411
13863,0.15,29,-17723935.13,-124.12,-2.1913
13864,0.57,4,-17758977.70,-118.73,-1.9335
13865,0.85,2,-17771282.55,-133.44,-2.0089
13866,0.82,2,-17815859.83,-133.78,-2.0212
13867,0.83,2,-17815859.83,-133.78,-2.0212
13868,0.84,2,-17815859.83,-133.78,-2.0212
13869,0.16,30,-17837546.06,-124.92,-2.3534
13870,0.68,3,-17986819.01,-135.06,-1.9860
13871,0.35,6,-18014079.70,-120.44,-1.9358
13872,0.16,28,-18147252.26,-127.09,-2.3768
13873,0.4,5,-18281748.74,-122.23,-2.0258
13874,0.69,3,-18412938.95,-138.26,-2.0360
13875,0.16,29,-18428033.17,-129.05,-2.4046
13876,0.27,8,-18457466.81,-123.40,-1.8296
13877,0.12,47,-18467841.06,-129.33,-2.3155
13878,0.15,27,-18502770.24,-129.58,-2.1297
13879,0.28,8,-18620432.64,-124.49,-1.8196
13880,0.12,50,-18622987.50,-130.42,-2.3181
13881,0.12,48,-18625383.13,-130.44,-2.3209
13882,0.62,3,-18908593.20,-141.98,-2.2713
13883,0.12,49,-18952762.55,-132.73,-2.3470
13884,0.22,14,-19048292.80,-127.35,-1.9570
13885,0.14,35,-19223155.95,-134.62,-2.3066
13886,0.78,2,-19225631.04,-148.54,-2.1883
13887,1.33,1,-19289977.16,-135.09,-1.9421
13888,0.12,46,-19304918.25,-135.20,-2.3683
13889,0.17,21,-19390399.36,-129.64,-2.0707
13890,0.33,6,-19391395.31,-129.65,-2.0159
13891,0.34,6,-19429751.80,-129.90,-2.0247
13892,0.16,27,-19543051.46,-136.86,-2.3727
13893,0.17,19,-19631981.74,-131.26,-2.0938
13894,1.2,1,-19680924.93,-150.35,-2.0010
13895,0.81,2,-19932076.10,-149.67,-2.2568
13896,0.3,7,-20005025.46,-133.75,-1.9938
13897,0.56,4,-20057349.74,-134.10,-2.1118
13898,0.18,18,-20261971.31,-135.47,-2.1882
13899,0.18,17,-20361242.22,-136.13,-2.1952
13900,0.24,11,-20390707.51,-142.80,-2.0860
13901,0.26,9,-20574081.46,-137.56,-1.9740
13902,0.17,24,-20727328.30,-145.16,-2.4447
13903,0.76,2,-20767029.07,-160.45,-2.2967
13904,0.21,14,-20881252.35,-139.61,-2.0514
13905,1.19,1,-20911291.88,-159.75,-2.0970
13906,0.12,44,-20917170.76,-146.49,-2.4409
13907,0.22,13,-20983643.45,-140.29,-2.1308
13908,0.12,45,-21045689.46,-147.39,-2.4692
13909,0.14,31,-21081974.86,-147.64,-2.4276
13910,0.16,23,-21096845.06,-147.74,-2.2818
13911,0.77,2,-21145708.24,-163.38,-2.3443
13912,0.25,9,-21189259.85,-141.67,-2.0570
13913,0.8,2,-21302246.08,-159.96,-2.3703
13914,0.32,6,-21336205.74,-142.65,-2.1566
13915,0.13,39,-21383563.45,-149.75,-2.3925
13916,0.14,30,-21501578.35,-150.58,-2.3875
13917,0.17,25,-21816784.00,-152.79,-2.5611
13918,0.79,2,-21879561.96,-164.29,-2.4022
13919,1.12,1,-21933000.49,-166.58,-2.1197
13920,0.16,21,-22063807.61,-147.52,-2.2330
13921,1.11,1,-22097183.26,-167.82,-2.1192
13922,0.16,24,-22109168.79,-154.83,-2.4757
13923,1.3,1,-22119987.28,-168.98,-2.1889
13924,1.31,1,-22119987.28,-168.98,-2.1889
13925,1.32,1,-22119987.28,-168.98,-2.1889
13926,0.15,26,-22151624.41,-155.13,-2.4998
13927,0.14,29,-22264627.28,-155.92,-2.4463
13928,0.17,22,-22265069.56,-155.93,-2.5163
13929,0.2,15,-22298550.68,-170.34,-2.4410
13930,0.12,43,-22303086.99,-156.19,-2.5225
13931,1.18,1,-22313139.19,-170.45,-2.2409
13932,0.16,26,-22323630.59,-156.34,-2.5460
13933,0.13,37,-22340129.00,-156.45,-2.5047
13934,0.14,32,-22372494.85,-156.68,-2.5700
13935,0.25,10,-22437735.68,-150.02,-2.2246
13936,0.14,33,-22495383.05,-157.54,-2.5888
13937,0.14,34,-22495383.05,-157.54,-2.5888
13938,0.26,8,-22645171.44,-158.59,-2.1976
13939,0.15,24,-22724529.04,-159.14,-2.4469
13940,0.13,38,-22831461.09,-159.89,-2.5251
13941,1.17,1,-22835863.05,-174.45,-2.2865
13942,0.16,20,-22849736.66,-152.77,-2.3253
13943,0.15,21,-22868233.32,-152.89,-2.2627
13944,0.15,23,-22916101.20,-160.49,-2.4182
13945,1.13,1,-23070140.04,-175.21,-2.2210
13946,1.27,1,-23120241.89,-176.62,-2.2505
13947,1.28,1,-23120241.89,-176.62,-2.2505
13948,0.16,22,-23127817.34,-161.97,-2.4713
13949,1.1,1,-23179602.05,-176.04,-2.2173
13950,0.29,7,-23248999.61,-155.44,-2.3028
13951,0.15,22,-23291372.49,-163.11,-2.4119
13952,1.14,1,-23361350.70,-177.42,-2.3018
13953,0.16,25,-23427183.91,-164.06,-2.6711
13954,1.29,1,-23454571.58,-179.17,-2.3140
13955,0.17,23,-23566860.17,-165.04,-2.7230
13956,0.14,27,-23581884.63,-165.15,-2.5550
13957,0.14,28,-23581884.63,-165.15,-2.5550
13958,1.15,1,-23616891.95,-179.37,-2.3305
13959,0.54,4,-23629808.94,-180.51,-2.4241
13960,0.11,49,-23640458.02,-165.56,-2.6720
13961,0.11,50,-23640458.02,-165.56,-2.6720
13962,1.09,1,-23658412.30,-179.68,-2.2605
13963,1.16,1,-23700182.55,-181.05,-2.3577
13964,0.12,42,-23742466.90,-166.27,-2.6285
13965,0.23,12,-23759009.09,-166.39,-2.4244
13966,0.75,2,-23823116.14,-184.07,-2.4762
13967,0.11,44,-23994907.04,-168.04,-2.6667
13968,0.11,48,-24016182.65,-168.19,-2.7056
13969,0.15,25,-24091110.16,-168.71,-2.6024
13970,0.49,4,-24194477.54,-184.83,-2.6746
13971,0.11,46,-24208448.04,-169.54,-2.7298
13972,0.55,4,-24230373.88,-185.10,-2.5300
13973,0.11,45,-24300017.91,-170.18,-2.7171
13974,0.31,6,-24317806.44,-162.59,-2.3616
13975,1.21,1,-24386128.58,-186.29,-2.3223
13976,0.5,4,-24474571.50,-186.97,-2.6944
13977,0.39,5,-24486676.94,-187.69,-2.5838
13978,0.12,41,-24555459.75,-171.97,-2.7039
13979,0.11,47,-24618533.16,-172.41,-2.7753
13980,0.17,18,-24717546.07,-165.26,-2.6086
13981,0.52,4,-24737442.44,-188.97,-2.7464
13982,0.19,15,-24754684.99,-189.11,-2.6127
13983,0.18,16,-24881281.84,-174.25,-2.5395
13984,0.13,36,-24936504.10,-174.63,-2.7154
13985,0.48,4,-24939289.98,-190.52,-2.6214
13986,0.47,4,-24985493.58,-190.87,-2.5692
13987,0.11,43,-25057607.39,-175.48,-2.7283
13988,0.46,4,-25133722.31,-192.00,-2.5811
13989,0.24,10,-25355582.60,-177.57,-2.5046
13990,0.28,7,-25377428.61,-192.74,-2.4801
13991,0.61,3,-25461324.00,-193.62,-2.9161
13992,1.22,1,-25537261.60,-195.08,-2.4695
13993,0.51,4,-25558725.16,-195.25,-2.8139
13994,0.14,26,-25612350.96,-179.37,-2.7801
13995,0.53,4,-25616821.09,-195.69,-2.6063
13996,0.13,31,-25709564.16,-180.05,-2.7600
13997,0.13,32,-25709564.16,-180.05,-2.7600
13998,1.26,1,-25751684.18,-196.72,-2.4969
13999,1.23,1,-25793232.24,-197.04,-2.4931
14000,1.24,1,-25793232.24,-197.04,-2.4931
14001,0.13,33,-25869967.71,-181.17,-2.7861
14002,1.25,1,-26155489.85,-199.81,-2.5319
14003,0.23,11,-26190575.39,-200.08,-2.6530
14004,1.08,1,-26261322.74,-199.45,-2.4730
14005,0.13,34,-26266950.41,-183.95,-2.8260
14006,0.13,35,-26311541.24,-184.26,-2.8492
14007,0.12,40,-26461052.54,-185.31,-2.8340
14008,0.2,14,-26620090.50,-203.36,-2.8391
14009,0.15,20,-26699873.06,-178.51,-2.6292
14010,0.27,7,-26700044.00,-202.78,-2.6057
14011,1.07,1,-26813431.34,-203.64,-2.5135
14012,0.74,2,-26895670.23,-207.80,-2.7489
14013,0.73,2,-27094877.14,-209.34,-2.7644
14014,0.16,19,-27375565.10,-183.03,-2.7620
14015,0.49,3,-27477464.90,-209.91,-2.6163
14016,0.17,17,-27486053.31,-192.49,-2.8562
14017,0.72,2,-27634449.68,-213.51,-2.7285
14018,0.45,4,-27701697.80,-211.62,-2.8016
14019,0.15,19,-27723924.86,-194.16,-2.8117
14020,0.6,3,-27765249.96,-211.14,-2.7798
14021,0.14,22,-27778984.39,-185.73,-2.7078
14022,0.11,42,-27846512.65,-195.01,-2.9451
14023,0.21,13,-28139658.39,-197.07,-2.8016
14024,0.54,3,-28237163.24,-215.71,-2.6848
14025,0.13,30,-28301623.54,-198.20,-2.9725
14026,0.56,3,-28390872.64,-216.88,-2.8049
14027,0.16,18,-28689820.59,-191.82,-2.8673
14028,0.12,39,-28700312.70,-200.99,-3.0171
14029,0.55,3,-28818056.95,-220.15,-2.7375
14030,0.17,16,-28968524.45,-202.87,-2.8829
14031,0.29,6,-28993595.18,-220.20,-2.6912
14032,0.24,9,-29011003.93,-221.62,-2.7920
14033,0.3,6,-29227533.35,-221.98,-2.7778
14034,0.23,10,-29247489.58,-223.43,-2.9149
14035,0.48,3,-29416381.84,-224.72,-2.7906
14036,0.14,24,-29529491.04,-206.80,-3.0609
14037,0.18,15,-29715107.10,-227.00,-2.9634
14038,0.5,3,-29723357.55,-227.06,-2.8187
14039,0.25,8,-29772491.79,-228.21,-2.8141
14040,1.06,1,-29775242.06,-226.14,-2.7768
14041,0.44,4,-29955174.29,-228.83,-3.0747
14042,0.58,3,-29982996.54,-229.05,-2.9412
14043,0.14,25,-30002820.74,-210.11,-3.1144
14044,0.21,12,-30089142.14,-210.72,-3.0382
14045,0.14,23,-30150424.90,-211.15,-3.0659
14046,0.59,3,-30354094.83,-230.83,-2.9718
14047,0.71,2,-30386076.59,-234.77,-2.9699
14048,0.12,38,-30438178.06,-213.16,-3.1600
14049,0.11,41,-30488055.02,-213.51,-3.1445
14050,0.69,2,-30588462.16,-236.34,-2.9763
14051,0.14,21,-30656518.36,-204.96,-2.9200
14052,0.68,2,-30784354.44,-237.85,-2.9781
14053,0.53,3,-30911477.95,-236.14,-2.9121
14054,0.14,20,-30914267.55,-206.69,-2.9785
14055,0.11,40,-31031814.70,-217.32,-3.1982
14056,0.23,9,-31062161.36,-237.29,-3.0435
14057,0.22,12,-31094715.32,-217.76,-3.0826
14058,0.22,11,-31120501.42,-237.74,-3.0786
14059,0.24,8,-31153384.10,-238.79,-2.9651
14060,1.03,1,-31174560.35,-236.76,-2.7807
14061,0.57,3,-31202287.46,-238.36,-3.0503
14062,1.04,1,-31243813.34,-237.29,-2.7909
14063,0.13,29,-31281309.33,-219.07,-3.2596
14064,1.05,1,-31283960.53,-237.60,-2.7949
14065,0.2,13,-31336942.46,-241.27,-3.3016
14066,0.11,39,-31411048.12,-219.98,-3.2262
14067,0.1,47,-31466286.49,-220.36,-3.4240
14068,0.28,6,-31609846.54,-243.37,-2.9284
14069,0.7,2,-31626015.26,-244.35,-3.0727
14070,0.13,28,-31708145.39,-222.06,-3.3021
14071,0.38,5,-31764337.58,-243.48,-3.3110
14072,1.02,1,-31813171.62,-241.61,-2.8264
14073,0.47,3,-31880331.03,-243.54,-2.9182
14074,0.21,11,-31921671.62,-243.86,-3.1480
14075,1.01,1,-32157049.09,-244.23,-2.8453
14076,0.22,10,-32350605.48,-247.13,-3.1942
14077,0.23,8,-32521000.29,-247.72,-3.0069
14078,0.12,35,-32722348.12,-229.16,-3.3519
14079,0.12,37,-32834542.41,-229.95,-3.3610
14080,0.12,32,-32888582.44,-230.32,-3.3496
14081,0.21,10,-32916919.30,-251.46,-3.2366
14082,0.12,31,-32918490.41,-230.53,-3.3417
14083,0.51,3,-32932202.19,-251.58,-2.9705
14084,0.12,36,-32961222.01,-230.83,-3.3764
14085,0.26,7,-33031350.26,-250.87,-3.1141
14086,0.19,14,-33139829.14,-253.16,-3.3593
14087,0.52,3,-33173175.05,-253.42,-3.0535
14088,0.67,2,-33251247.90,-256.91,-3.2121
14089,0.13,27,-33257998.99,-232.91,-3.4467
14090,0.12,28,-33394219.54,-233.87,-3.4010
14091,0.43,4,-33415633.66,-255.27,-3.3239
14092,0.1,46,-33439326.61,-234.18,-3.5559
14093,0.1,49,-33461479.26,-234.34,-3.5742
14094,0.1,50,-33461479.26,-234.34,-3.5742
14095,0.12,34,-33474397.47,-234.43,-3.4229
14096,0.12,33,-33802362.51,-236.72,-3.4400
14097,0.1,48,-33857113.01,-237.11,-3.6245
14098,0.37,5,-34017784.19,-260.75,-3.5336
14099,0.22,9,-34041219.15,-260.05,-3.2236
14100,0.21,9,-34108165.60,-261.44,-3.1976
14101,0.1,44,-34382779.41,-240.79,-3.5758
14102,0.16,17,-34428764.61,-241.11,-3.4203
14103,0.1,45,-34609020.61,-242.37,-3.6391
14104,0.15,18,-34680510.66,-242.87,-3.4512
14105,0.1,43,-34683764.21,-242.90,-3.5960
14106,0.12,30,-34986304.21,-245.01,-3.5423
14107,0.41,4,-35001931.79,-268.29,-3.4880
14108,0.99,1,-35071248.40,-266.36,-3.1038
14109,0.42,4,-35124222.10,-269.23,-3.4785
14110,0.12,27,-35306481.25,-247.26,-3.5082
14111,1,1,-35429744.16,-269.08,-3.1263
14112,0.2,12,-35450555.72,-272.94,-3.5891
14113,0.39,4,-35587689.30,-272.78,-3.4809
14114,0.25,7,-35618126.28,-264.17,-3.2329
14115,0.12,29,-35701370.27,-250.02,-3.5713
14116,0.11,37,-35946589.31,-251.74,-3.5701
14117,0.14,19,-35957835.80,-251.82,-3.5527
14118,0.36,5,-36021262.01,-276.11,-3.6999
14119,0.13,26,-36050012.63,-276.62,-3.7471
14120,0.11,36,-36073268.91,-252.63,-3.5852
14121,0.1,42,-36084166.75,-252.70,-3.7876
14122,0.38,4,-36176173.41,-277.29,-3.5414
14123,0.22,8,-36191056.86,-275.68,-3.2440
14124,0.16,16,-36255763.28,-253.91,-3.5491
14125,0.98,1,-36301209.78,-275.70,-3.1792
14126,0.4,4,-36475858.14,-279.59,-3.5659
14127,0.11,38,-36706143.80,-257.06,-3.6599
14128,0.66,2,-36835894.54,-284.61,-3.4851
14129,0.11,34,-36869149.49,-258.20,-3.6510
14130,0.11,35,-36869149.49,-258.20,-3.6510
14131,0.27,6,-36983222.79,-284.74,-3.4487
14132,0.37,4,-37492875.02,-287.39,-3.6348
14133,0.13,25,-37696831.79,-288.95,-3.8153
14134,0.11,32,-37722782.96,-289.15,-3.7118
14135,0.11,31,-37791986.66,-289.68,-3.6886
14136,0.19,13,-37923931.74,-290.69,-3.8588
14137,0.46,3,-37966328.31,-292.31,-3.4806
14138,0.2,11,-37989302.04,-289.38,-3.7087
14139,0.11,30,-38349280.55,-293.95,-3.7004
14140,0.11,29,-38641909.10,-296.19,-3.6774
14141,0.12,26,-38770602.21,-297.18,-3.8212
14142,0.24,7,-38953900.10,-296.72,-3.4690
14143,0.1,40,-38962544.81,-272.86,-4.0187
14144,0.17,15,-39072321.02,-298.48,-3.7735
14145,0.97,1,-39296712.56,-298.45,-3.4241
14146,0.1,41,-39341123.75,-275.51,-4.0452
14147,0.11,28,-39355518.24,-301.66,-3.7945
14148,0.65,2,-39381587.84,-304.27,-3.6883
14149,0.11,33,-39419256.97,-301.13,-3.8760
14150,0.18,14,-39442777.96,-302.33,-3.8676
14151,0.13,22,-39458375.11,-302.45,-3.7884
14152,0.1,39,-39669893.02,-277.81,-4.0345
14153,0.45,3,-39690885.79,-305.59,-3.6037
14154,0.11,26,-39733439.05,-297.49,-3.8010
14155,0.35,5,-39738895.81,-304.60,-3.9497
14156,0.22,7,-39944100.08,-304.27,-3.4980
14157,0.23,7,-39999953.50,-304.69,-3.5420
14158,0.11,27,-40272307.75,-308.69,-3.8551
14159,0.64,2,-40536121.26,-313.20,-3.7286
14160,0.15,17,-40549544.30,-283.98,-3.9332
14161,0.36,4,-40645715.94,-311.55,-3.8441
14162,0.12,25,-40800118.56,-312.74,-4.0037
14163,0.13,24,-41528409.05,-318.32,-4.1438
14164,0.13,21,-41685543.55,-312.10,-3.9998
14165,0.2,10,-41738502.06,-317.93,-3.8876
14166,0.19,12,-41764043.67,-333.60,-4.1309
14167,0.21,8,-41826518.78,-318.61,-3.6967
14168,0.96,1,-42020015.50,-319.13,-3.6431
14169,0.44,3,-42100199.75,-324.14,-3.8502
14170,0.13,23,-42208211.58,-323.53,-4.1302
14171,0.95,1,-42528049.05,-322.99,-3.6980
14172,0.34,5,-42897508.26,-328.81,-4.0342
14173,0.32,5,-43191230.78,-332.54,-3.9355
14174,0.2,9,-43293987.44,-329.78,-3.9047
14175,0.14,18,-43399631.89,-303.93,-4.1953
14176,0.26,6,-43860996.93,-337.70,-4.0289
14177,0.33,5,-44015215.34,-338.88,-4.0283
14178,0.12,24,-44064441.84,-337.76,-4.2646
14179,0.19,11,-44154533.80,-336.34,-4.0904
14180,0.63,2,-44246384.44,-341.86,-4.0493
14181,0.31,5,-44280434.05,-340.93,-4.0423
14182,0.17,14,-44411353.66,-340.42,-4.2551
14183,0.35,4,-44413821.72,-340.44,-4.1075
14184,0.1,38,-44657303.05,-341.15,-4.4718
14185,0.1,37,-44686058.62,-341.37,-4.4646
14186,0.18,13,-44863941.09,-343.89,-4.3566
14187,0.13,20,-44930734.17,-336.40,-4.3301
14188,0.62,2,-45125135.79,-348.65,-4.1305
14189,0.13,19,-45249313.89,-338.79,-4.3593
14190,0.25,6,-45320882.33,-336.13,-4.0693
14191,0.3,5,-45531456.56,-350.56,-4.1119
14192,0.1,35,-45602014.69,-348.36,-4.5384
14193,0.43,3,-45834343.85,-349.13,-4.0542
14194,0.12,23,-46025174.23,-352.79,-4.4715
14195,0.15,16,-46138688.39,-353.66,-4.3846
14196,0.2,8,-46204033.64,-351.95,-4.0716
14197,0.21,7,-46221038.44,-352.08,-4.0159
14198,0.14,17,-46270656.77,-324.04,-4.3455
14199,0.61,2,-46302750.81,-356.50,-4.1692
14200,0.1,31,-46327150.54,-355.10,-4.5128
14201,0.29,5,-46330159.71,-356.71,-4.1793
14202,0.34,4,-46392049.19,-355.60,-4.1491
14203,0.09,50,-46400656.84,-324.95,-4.4450
14204,0.1,36,-46422486.97,-354.63,-4.6187
14205,0.12,21,-46514147.05,-348.26,-4.4724
14206,0.09,46,-46604869.76,-326.38,-4.4286
14207,0.12,22,-46660598.75,-357.66,-4.4199
14208,0.09,47,-46714687.09,-327.15,-4.4611
14209,0.94,1,-46831679.60,-356.73,-4.1633
14210,0.42,3,-47215187.40,-359.65,-4.1736
14211,0.6,2,-47258177.54,-363.85,-4.2950
14212,0.1,30,-47359549.62,-363.02,-4.5874
14213,0.11,25,-47362392.71,-354.61,-4.4063
14214,0.1,33,-47456649.21,-364.15,-4.6952
14215,0.1,32,-47543633.99,-364.43,-4.6588
14216,0.88,1,-47754512.21,-357.54,-4.0870
14217,0.1,34,-47825983.05,-366.98,-4.7598
14218,0.89,1,-48069522.73,-366.16,-4.1771
14219,0.93,1,-48075956.55,-366.21,-4.2647
14220,0.09,45,-48237511.62,-337.82,-4.5263
14221,0.59,2,-48267087.30,-371.62,-4.3785
14222,0.09,48,-48394112.54,-338.91,-4.6161
14223,0.18,12,-48444368.26,-377.04,-4.5668
14224,0.86,1,-48466295.74,-362.87,-4.1532
14225,0.12,20,-48764823.57,-365.11,-4.5700
14226,0.58,2,-49128454.22,-378.25,-4.3999
14227,0.09,44,-49369137.26,-345.74,-4.6038
14228,0.92,1,-49375979.81,-376.11,-4.3874
14229,0.09,42,-49558507.95,-347.07,-4.6471
14230,0.09,49,-49671169.70,-347.86,-4.7095
14231,0.28,5,-49727282.98,-382.86,-4.4240
14232,0.56,2,-49802364.13,-379.36,-4.3671
14233,0.91,1,-49834084.76,-379.60,-4.3248
14234,0.9,1,-49993943.33,-380.82,-4.3320
14235,0.1,28,-50059489.51,-383.71,-4.8143
14236,0.18,11,-50401425.18,-383.92,-4.5529
14237,0.57,2,-50435771.06,-388.32,-4.4565
14238,0.87,1,-50501042.46,-378.11,-4.3423
14239,0.09,43,-50595307.82,-354.33,-4.7323
14240,0.17,13,-50645218.46,-394.17,-4.7988
14241,0.33,4,-50925566.22,-392.09,-4.4681
14242,0.19,10,-50986206.49,-388.38,-4.6178
14243,0.09,41,-51003228.80,-357.18,-4.7382
14244,0.16,15,-51003532.62,-390.95,-4.8289
14245,0.1,27,-51135567.56,-382.86,-4.8840
14246,0.85,1,-51167069.65,-383.09,-4.3784
14247,0.1,29,-51314555.36,-393.33,-4.9251
14248,0.24,6,-51343901.58,-391.10,-4.5151
14249,0.55,2,-51354390.33,-391.18,-4.5122
14250,0.27,5,-51356001.69,-388.35,-4.5152
14251,0.11,24,-51636596.52,-386.61,-4.7862
14252,0.31,4,-51650406.78,-390.58,-4.5188
14253,0.84,1,-51711433.50,-387.17,-4.5089
14254,0.15,15,-51790254.01,-396.98,-4.8594
14255,0.32,4,-52031922.95,-400.61,-4.5499
14256,0.83,1,-52157804.99,-390.51,-4.5505
14257,0.82,1,-52329073.65,-391.79,-4.5624
14258,0.41,3,-52469638.30,-399.68,-4.5465
14259,0.3,4,-53021956.01,-400.95,-4.6508
14260,0.09,40,-53364238.69,-373.72,-4.9055
14261,0.11,23,-53664493.38,-401.79,-4.9700
14262,0.4,3,-54399728.67,-414.38,-4.6770
14263,0.26,5,-54596260.70,-420.35,-4.7375
14264,0.54,2,-54775178.13,-417.24,-4.8016
14265,0.19,9,-55042181.89,-419.27,-4.8338
14266,0.23,6,-55082712.88,-419.58,-4.7936
14267,0.81,1,-55133286.26,-412.79,-4.7964
14268,0.16,14,-55156566.29,-422.78,-5.1251
14269,0.14,16,-55374712.94,-414.60,-5.2192
14270,0.1,26,-55569902.39,-416.06,-5.2253
14271,0.51,2,-55963782.57,-419.01,-4.8150
14272,0.29,4,-56221779.33,-425.15,-4.8885
14273,0.13,18,-56348322.81,-421.89,-5.2656
14274,0.53,2,-56579188.70,-430.98,-4.9364
14275,0.39,3,-56614763.71,-431.25,-4.8293
14276,0.52,2,-56716701.84,-432.03,-4.9768
14277,0.15,14,-56835079.82,-435.65,-5.2322
14278,0.17,12,-57010293.74,-434.26,-5.1623
14279,0.16,13,-57114919.33,-435.06,-5.1263
14280,0.22,6,-57254106.31,-436.12,-4.9557
14281,0.15,13,-57260418.99,-436.17,-5.0877
14282,0.09,39,-57528286.39,-439.47,-5.2731
14283,0.11,22,-57626376.49,-431.46,-5.3892
14284,0.09,37,-57785605.42,-443.41,-5.2992
14285,0.09,36,-58364366.57,-447.85,-5.3305
14286,0.11,21,-58412335.13,-447.74,-5.4690
14287,0.09,38,-58432509.01,-448.37,-5.3817
14288,0.79,1,-58492140.56,-437.94,-5.0616
14289,0.2,7,-58500077.79,-445.61,-5.0313
14290,0.5,2,-58521259.50,-438.16,-5.0306
14291,0.49,2,-58540624.81,-438.30,-5.0214
14292,0.8,1,-58585008.61,-438.63,-5.0965
14293,0.78,1,-58690094.00,-439.42,-5.0689
14294,0.25,5,-58901147.61,-448.67,-5.0094
14295,0.09,34,-59142624.00,-453.82,-5.3981
14296,0.09,35,-59142624.00,-453.82,-5.3981
14297,0.08,47,-59400456.25,-457.34,-5.4897
14298,0.08,42,-59687464.06,-459.55,-5.5103
14299,0.17,11,-59780566.96,-455.37,-5.3009
14300,0.38,3,-59848852.35,-455.89,-5.0733
14301,0.12,19,-59872492.51,-448.27,-5.4558
14302,0.08,49,-60096051.44,-462.69,-5.5197
14303,0.08,45,-60256802.26,-463.93,-5.4807
14304,0.77,1,-60257113.56,-451.15,-5.1903
14305,0.19,8,-60321966.51,-459.49,-5.2079
14306,0.08,48,-60338224.69,-464.56,-5.5563
14307,0.08,46,-60517768.89,-465.94,-5.5564
14308,0.09,33,-60810537.15,-466.62,-5.4694
14309,0.08,43,-60967572.73,-469.40,-5.6088
14310,0.28,4,-61161252.73,-462.50,-5.2731
14311,0.48,2,-61207202.96,-458.27,-5.1997
14312,0.18,10,-61387473.34,-467.61,-5.3614
14313,0.1,25,-61501278.04,-471.41,-5.7081
14314,0.08,50,-61683831.45,-474.92,-5.6708
14315,0.37,3,-61701148.63,-470.00,-5.2231
14316,0.17,10,-61817135.99,-470.88,-5.4084
14317,0.09,30,-62244393.00,-416.16,-5.3447
14318,0.09,31,-62366372.84,-416.97,-5.3679
14319,0.13,17,-62685181.79,-469.33,-5.6984
14320,0.24,5,-63330555.57,-482.41,-5.3061
14321,0.08,44,-63465348.75,-488.63,-5.7639
14322,0.16,11,-63565332.29,-484.20,-5.5578
14323,0.1,24,-63710813.65,-488.35,-5.8935
14324,0.08,41,-63717062.03,-511.06,-5.8742
14325,0.47,2,-63718658.15,-477.07,-5.3740
14326,0.16,12,-63822457.86,-486.16,-5.5799
14327,0.14,15,-63891459.95,-478.36,-5.7161
14328,0.09,32,-63999381.91,-490.56,-5.6853
14329,0.76,1,-64004812.04,-479.21,-5.4763
14330,0.15,12,-64037888.30,-487.80,-5.5417
14331,0.11,20,-64173076.36,-488.83,-5.8539
14332,0.08,39,-64315540.44,-514.66,-5.8165
14333,0.75,1,-64412483.50,-482.26,-5.5022
14334,0.14,14,-64491349.51,-482.85,-5.7643
14335,0.46,2,-64757802.34,-484.85,-5.5025
14336,0.27,4,-65260614.86,-502.46,-5.5620
14337,0.36,3,-65507466.31,-498.99,-5.5083
14338,0.23,5,-65613200.94,-499.80,-5.4875
14339,0.09,28,-65665718.28,-439.03,-5.6311
14340,0.1,23,-65894944.71,-505.09,-6.1351
14341,0.08,40,-65958149.78,-529.03,-6.0086
14342,0.13,16,-66124497.40,-495.08,-6.0092
14343,0.74,1,-66261174.04,-496.11,-5.6613
14344,0.35,3,-66476223.03,-506.37,-5.5797
14345,0.21,6,-66484859.02,-506.44,-5.7373
14346,0.34,3,-66536700.59,-506.83,-5.5182
14347,0.1,22,-66677531.00,-511.09,-6.1784
14348,0.26,4,-66907577.76,-509.66,-5.5809
14349,0.08,36,-66964489.84,-501.37,-6.0325
14350,0.12,18,-66981483.68,-501.50,-6.0247
14351,0.08,38,-67137253.63,-537.24,-6.0673
14352,0.08,34,-67296189.43,-449.93,-5.8418
14353,0.15,11,-67421837.58,-513.57,-5.8019
14354,0.18,9,-67423681.76,-513.59,-5.8338
14355,0.09,29,-67426168.96,-450.80,-5.7748
14356,0.14,13,-67551171.15,-505.76,-5.9276
14357,0.73,1,-67659463.90,-506.57,-5.7587
14358,0.13,15,-67925758.55,-508.57,-6.0673
14359,0.08,35,-68004571.45,-509.16,-6.1166
14360,0.08,37,-68037313.75,-544.44,-6.1482
14361,0.1,21,-68871047.66,-527.90,-6.3224
14362,0.08,33,-68988758.33,-461.25,-5.9962
14363,0.07,48,-69141275.38,-462.27,-6.1320
